-408,69140625;-1563,47656250;-2000,00000000;45,90000153;39,75000000;-31,20000076
-256,34765625;-1324,21875000;-446,77734375;41,70000076;36,00000000;-42,00000000
-1708,98437500;1999,93896484;654,78515625;33,59999847;25,79999924;-42,45000076
-528,80859375;-1156,73828125;-2000,00000000;36,75000000;34,95000076;-41,54999924
1354,49218750;-2000,00000000;-2000,00000000;34,34999847;42,45000076;-46,95000076
-335,44921875;-469,23828125;-964,35546875;17,70000076;27,75000000;-54,90000153
-1120,60546875;1999,93896484;954,10156250;16,95000076;28,95000076;-53,84999847
265,13671875;-862,79296875;-2000,00000000;16,50000000;42,00000000;-55,34999847
996,09375000;-1956,05468750;-2000,00000000;3,45000005;32,84999847;-58,65000153
-580,56640625;1425,78125000;371,58203125;-7,94999981;18,14999962;-51,59999847
32,71484375;1002,92968750;-178,22265625;-18,29999924;49,34999847;-54,59999847
1999,93896484;-638,18359375;-2000,00000000;-28,20000076;46,04999924;-50,70000076
463,37890625;-785,64453125;502,92968750;-34,65000153;30,29999924;-43,50000000
316,89453125;860,35156250;587,89062500;-38,25000000;33,29999924;-36,45000076
1673,82812500;405,76171875;-592,28515625;-39,75000000;48,00000000;-38,70000076
1295,41015625;-881,83593750;-671,38671875;-44,40000153;39,75000000;-34,50000000
-17,08984375;-1757,81250000;1138,67187500;-45,90000153;30,45000076;-23,10000038
1009,76562500;1054,19921875;-1111,32812500;-47,40000153;42,75000000;-21,29999924
1450,19531250;509,76562500;-465,82031250;-48,90000153;40,79999924;-16,50000000
560,54687500;-983,39843750;854,49218750;-49,50000000;29,85000038;-9,00000000
804,19921875;250,48828125;639,64843750;-49,04999924;32,25000000;-7,19999981
777,34375000;1523,43750000;-18,55468750;-49,04999924;44,09999847;-5,84999990
890,13671875;-773,43750000;534,17968750;-48,15000153;35,54999924;2,25000000
-225,09765625;-2000,00000000;838,37890625;-48,59999847;32,84999847;7,34999990
908,69140625;-662,59765625;880,85937500;-47,84999847;39,29999924;8,55000019
1192,87109375;-103,51562500;222,16796875;-46,20000076;36,00000000;8,69999981
141,60156250;-1390,62500000;1028,32031250;-43,65000153;29,70000076;13,64999962
1020,99609375;609,86328125;264,16015625;-46,65000153;36,59999847;14,69999981
951,17187500;477,05078125;56,15234375;-48,00000000;38,70000076;13,05000019
68,84765625;-1170,41015625;1305,66406250;-41,54999924;30,45000076;19,79999924
950,19531250;483,88671875;318,84765625;-42,00000000;38,70000076;20,70000076
550,78125000;364,25781250;416,01562500;-40,79999924;42,00000000;21,75000000
-48,33984375;-887,69531250;1640,13671875;-33,29999924;31,20000076;29,70000076
725,58593750;231,44531250;1177,73437500;-33,45000076;38,40000153;30,29999924
319,82421875;780,27343750;420,89843750;-30,29999924;41,70000076;31,95000076
-277,34375000;-737,30468750;1477,05078125;-24,29999924;33,59999847;35,25000000
-192,87109375;-1250,00000000;1010,25390625;-23,85000038;37,95000076;36,90000153
160,64453125;1027,83203125;891,60156250;-27,14999962;44,84999847;36,45000076
-37,59765625;-280,76171875;1512,69531250;-16,35000038;36,45000076;40,95000076
-607,42187500;-1098,14453125;597,16796875;-10,05000019;34,95000076;42,00000000
-437,50000000;-243,65234375;148,92578125;-7,94999981;35,54999924;43,65000153
170,89843750;262,69531250;1090,33203125;-2,40000010;33,59999847;42,45000076
-834,47265625;-1168,45703125;921,38671875;6,75000000;33,59999847;42,15000153
-560,54687500;341,30859375;386,23046875;5,09999990;33,75000000;41,54999924
-601,07421875;507,32421875;376,46484375;7,19999981;30,45000076;40,65000153
-653,80859375;-1917,96875000;1514,16015625;18,89999962;30,75000000;37,20000076
-714,35546875;-16,11328125;160,15625000;21,75000000;28,95000076;34,04999924
-914,55078125;524,90234375;488,76953125;20,85000038;26,85000038;35,40000153
-791,50390625;-470,21484375;952,63671875;26,39999962;27,14999962;29,85000038
-649,41406250;-680,17578125;929,19921875;26,54999924;31,95000076;33,75000000
-1082,03125000;1189,45312500;-89,35546875;14,69999981;33,15000153;39,90000153
-351,07421875;-510,74218750;1621,09375000;15,75000000;33,15000153;38,84999847
-622,55859375;-1067,38281250;-51,75781250;8,10000038;38,40000153;42,75000000
-161,62109375;-17,08984375;92,28515625;-2,70000005;43,50000000;42,45000076
-969,72656250;-188,47656250;1650,87890625;-6,59999990;46,50000000;43,04999924
410,64453125;664,06250000;1999,93896484;-18,14999962;44,84999847;39,00000000
527,83203125;679,68750000;-854,49218750;-32,54999924;48,90000153;29,70000076
-62,01171875;393,55468750;958,98437500;-32,54999924;52,79999924;28,95000076
130,85937500;175,29296875;1563,47656250;-33,90000153;57,15000153;25,95000076
289,06250000;-1304,68750000;1381,34765625;-39,75000000;49,95000076;21,45000076
1030,27343750;198,24218750;339,35546875;-43,34999847;58,50000000;7,80000019
935,05859375;449,21875000;70,80078125;-43,95000076;55,34999847;6,44999981
958,98437500;63,96484375;1393,06640625;-48,15000153;50,09999847;2,70000005
1064,94140625;857,42187500;-81,54296875;-48,29999924;49,50000000;-9,75000000
344,72656250;463,86718750;1055,17578125;-44,09999847;58,50000000;-17,70000076
1562,01171875;474,12109375;-273,43750000;-42,45000076;57,15000153;-26,54999924
851,56250000;-982,91015625;390,62500000;-41,09999847;40,50000000;-31,50000000
-82,51953125;8,30078125;-676,26953125;-29,39999962;61,79999924;-39,45000076
1673,82812500;-130,85937500;-1186,52343750;-22,50000000;63,15000153;-46,20000076
412,10937500;-225,58593750;128,41796875;-24,00000000;43,95000076;-51,59999847
-241,69921875;457,51953125;326,17187500;-8,85000038;59,09999847;-51,15000153
1387,20703125;-528,32031250;-1541,01562500;-4,94999981;57,45000076;-54,15000153
12,20703125;1220,70312500;116,21093750;2,40000010;38,09999847;-57,45000076
-1033,69140625;555,17578125;-2000,00000000;24,14999962;57,90000153;-49,34999847
259,27734375;-1113,76953125;-1480,46875000;29,25000000;58,50000000;-43,95000076
-1382,81250000;1999,93896484;-900,87890625;38,54999924;38,09999847;-40,34999847
-1241,21093750;-953,61328125;-926,75781250;50,25000000;49,50000000;-24,75000000
-566,40625000;-1213,86718750;-1728,02734375;48,59999847;48,15000153;-20,25000000
-2000,00000000;1999,93896484;752,44140625;50,09999847;35,09999847;-0,15000001
-226,07421875;-2000,00000000;-2000,00000000;45,15000153;35,84999847;15,44999981
-1765,13671875;240,23437500;-602,53906250;47,25000000;37,65000153;13,05000019
-2000,00000000;1824,70703125;-85,44921875;40,95000076;32,54999924;19,35000038
1999,93896484;-2000,00000000;-2000,00000000;43,65000153;34,34999847;18,00000000
-1838,37890625;1912,10937500;115,23437500;46,34999847;31,95000076;8,10000038
-1909,66796875;-739,25781250;-59,08203125;48,90000153;28,20000076;3,75000000
229,98046875;-2000,00000000;-1502,44140625;51,59999847;34,65000153;-14,39999962
-1121,09375000;1999,93896484;-235,35156250;45,15000153;27,00000000;-28,64999962
-233,88671875;-20,50781250;-2000,00000000;47,09999847;43,20000076;-31,50000000
-382,81250000;-919,43359375;-78,61328125;33,59999847;55,50000000;-47,25000000
-853,51562500;1999,93896484;-375,00000000;36,59999847;58,95000076;-38,84999847
-356,93359375;-412,59765625;-381,34765625;36,45000076;70,19999695;-32,09999847
-255,85937500;700,68359375;-892,57812500;40,04999924;65,40000153;-30,75000000
-475,58593750;950,19531250;-549,31640625;38,25000000;77,25000000;-13,05000019
-282,22656250;-267,57812500;45,41015625;36,00000000;81,00000000;-9,44999981
-790,52734375;1999,93896484;-277,34375000;38,84999847;79,65000153;-8,55000019
60,54687500;-258,30078125;-0,97656250;29,54999924;84,30000305;0,44999999
-577,63671875;1999,93896484;634,76562500;35,84999847;78,59999847;7,80000019
474,60937500;-293,94531250;-633,78906250;29,85000038;77,40000153;14,69999981
-1258,78906250;1679,19921875;1739,25781250;41,70000076;69,15000153;12,75000000
198,24218750;-561,03515625;-136,71875000;28,04999924;73,19999695;23,10000038
-1210,93750000;245,60546875;1680,66406250;39,59999847;60,15000153;20,54999924
417,48046875;-96,19140625;-901,36718750;27,29999924;61,20000076;33,75000000
-1446,28906250;41,01562500;1999,93896484;39,00000000;48,29999924;25,95000076
661,62109375;-110,35156250;-1381,34765625;24,14999962;55,34999847;37,95000076
-1436,52343750;-544,92187500;1999,93896484;38,54999924;48,59999847;28,20000076
623,04687500;-261,23046875;-1434,08203125;22,04999924;59,25000000;36,59999847
-1272,46093750;96,67968750;1999,93896484;34,34999847;52,79999924;29,70000076
741,21093750;-312,50000000;-1334,96093750;18,75000000;65,40000153;37,34999847
-1489,25781250;1999,93896484;1999,93896484;35,84999847;65,40000153;24,29999924
712,40234375;-1240,23437500;-1532,22656250;18,29999924;80,09999847;24,89999962
-1104,00390625;1999,93896484;1855,46875000;31,04999924;82,80000305;4,50000000
414,55078125;-1684,57031250;-176,26953125;12,14999962;88,65000153;-21,89999962
-44,92187500;1999,93896484;-1892,08984375;18,29999924;81,15000153;-34,79999924
122,55859375;-780,76171875;373,53515625;0,30000001;71,40000153;-48,15000153
23,92578125;893,55468750;-2000,00000000;15,00000000;58,50000000;-53,09999847
62,01171875;-559,08203125;527,34375000;1,64999998;48,59999847;-57,90000153
198,24218750;-85,93750000;-2000,00000000;11,10000038;37,65000153;-57,29999924
230,95703125;-416,99218750;469,23828125;-2,84999990;14,55000019;-49,34999847
317,87109375;-1140,62500000;-1930,66406250;3,59999990;4,19999981;-44,09999847
136,23046875;-295,89843750;-223,63281250;-7,19999981;-4,34999990;-31,20000076
379,88281250;-1363,28125000;-543,94531250;-7,05000019;-6,44999981;-25,50000000
-161,13281250;193,84765625;293,94531250;-11,10000038;-9,89999962;-4,65000010
339,84375000;-1449,70703125;604,00390625;-4,34999990;-6,15000010;18,14999962
225,58593750;92,28515625;478,51562500;-10,35000038;6,15000010;33,90000153
571,28906250;-303,22265625;1724,12109375;0,60000002;14,55000019;40,50000000
161,13281250;309,57031250;929,19921875;-4,34999990;13,80000019;41,25000000
185,54687500;-496,09375000;1429,68750000;-1,04999995;12,60000038;40,50000000
213,37890625;188,47656250;422,85156250;-8,85000038;10,64999962;37,65000153
59,08203125;100,09765625;1999,93896484;6,30000019;39,15000153;45,29999924
-193,84765625;742,67578125;-407,22656250;5,09999990;77,25000000;34,34999847
-213,86718750;1259,76562500;347,65625000;15,44999981;89,25000000;18,00000000
-7,32421875;567,87109375;-498,53515625;7,80000019;96,75000000;-2,54999995
-241,69921875;1748,53515625;9,76562500;14,69999981;93,15000153;-15,89999962
-140,62500000;-362,79296875;-969,23828125;6,44999981;88,50000000;-31,95000076
-298,33984375;1363,76953125;-1126,46484375;10,80000019;82,19999695;-41,54999924
-93,75000000;-375,97656250;-447,75390625;5,09999990;67,65000153;-52,20000076
-233,88671875;828,12500000;-1343,26171875;15,89999962;69,44999695;-50,70000076
-62,50000000;-104,98046875;-431,15234375;7,94999981;60,90000153;-56,40000153
-154,29687500;833,49609375;-1527,83203125;16,35000038;64,94999695;-52,65000153
-49,31640625;89,84375000;-747,55859375;7,19999981;58,20000076;-54,59999847
-163,57421875;778,32031250;-1431,15234375;14,69999981;64,34999847;-52,04999924
-70,31250000;283,20312500;-684,57031250;10,19999981;62,40000153;-53,54999924
-214,35546875;386,71875000;-1196,28906250;14,85000038;65,69999695;-52,20000076
-36,62109375;878,41796875;-1056,15234375;10,35000038;67,94999695;-51,90000153
-154,29687500;868,65234375;-856,44531250;12,14999962;83,40000153;-40,50000000
231,44531250;1753,90625000;500,00000000;5,84999990;96,44999695;-3,90000010
-71,28906250;-41,99218750;-817,38281250;0,15000001;88,19999695;21,00000000
219,72656250;1508,78906250;1459,47265625;6,44999981;86,55000305;24,29999924
105,46875000;242,67578125;-585,44921875;12,89999962;70,19999695;38,70000076
-97,65625000;476,07421875;1999,93896484;19,04999924;63,59999847;40,65000153
-23,43750000;568,84765625;-1195,31250000;9,75000000;45,90000153;48,29999924
-217,77343750;-1037,10937500;1999,93896484;24,00000000;33,59999847;41,84999847
-3,41796875;1308,59375000;-552,24609375;6,30000019;24,14999962;45,59999847
175,29296875;-1745,60546875;1530,27343750;14,85000038;14,85000038;40,20000076
-54,68750000;1303,22265625;151,85546875;11,25000000;0,89999998;27,60000038
-139,16015625;-2000,00000000;375,00000000;12,89999962;-8,69999981;-2,84999990
-275,87890625;62,98828125;-498,04687500;2,84999990;-10,64999962;3,15000010
-72,26562500;-1823,24218750;481,93359375;0,60000002;-11,10000038;-12,30000019
-374,02343750;-23,92578125;139,16015625;5,40000010;-7,34999990;-24,29999924
-40,03906250;-0,48828125;-189,45312500;-1,79999995;-2,25000000;-35,40000153
-94,72656250;-498,53515625;-964,35546875;11,55000019;6,44999981;-43,79999924
-48,33984375;118,65234375;175,78125000;6,59999990;11,39999962;-47,84999847
540,03906250;-752,92968750;-2000,00000000;10,19999981;27,00000000;-57,45000076
16,60156250;577,63671875;270,99609375;5,84999990;60,29999924;-55,50000000
164,06250000;1999,93896484;-2000,00000000;22,35000038;74,55000305;-41,25000000
91,30859375;-331,05468750;697,75390625;15,44999981;90,44999695;-22,35000038
-141,60156250;1999,93896484;-666,99218750;24,14999962;90,30000305;-13,05000019
59,57031250;-392,57812500;309,57031250;17,70000076;89,69999695;1,95000005
-87,89062500;1999,93896484;729,98046875;23,54999924;80,09999847;23,85000038
-432,61718750;-3,41796875;281,25000000;23,85000038;79,50000000;24,75000000
-178,22265625;485,83984375;1030,27343750;18,29999924;75,44999695;30,75000000
-36,13281250;658,69140625;623,04687500;18,89999962;64,50000000;39,45000076
-230,46875000;-622,55859375;329,58984375;12,44999981;60,15000153;43,20000076
80,56640625;998,53515625;1630,37109375;20,10000038;49,20000076;43,79999924
-224,60937500;-1083,49609375;-272,94921875;14,39999962;43,34999847;46,79999924
-11,71875000;464,35546875;1999,93896484;21,60000038;28,04999924;41,54999924
271,97265625;-845,70312500;-74,21875000;12,89999962;3,45000005;28,50000000
-142,57812500;-1718,26171875;1681,64062500;13,35000038;-5,25000000;13,50000000
202,14843750;-315,42968750;-338,86718750;7,19999981;-9,30000019;2,70000005
-207,51953125;-895,99609375;285,64453125;9,44999981;-9,30000019;-12,89999962
-196,28906250;-521,48437500;119,14062500;7,80000019;-7,19999981;-19,64999962
-220,70312500;1007,81250000;-473,63281250;-3,45000005;5,09999990;-42,15000153
294,92187500;-1483,88671875;-908,20312500;8,55000019;7,19999981;-42,75000000
-135,25390625;1610,83984375;245,11718750;4,80000019;14,55000019;-49,95000076
310,05859375;-1839,35546875;-1848,14453125;13,35000038;26,10000038;-52,20000076
-296,38671875;1406,25000000;100,58593750;12,00000000;39,29999924;-54,59999847
767,57812500;-1740,72265625;-2000,00000000;13,64999962;54,15000153;-54,00000000
135,74218750;1108,39843750;-246,58203125;14,69999981;68,55000305;-48,00000000
155,76171875;634,76562500;-1595,21484375;13,64999962;80,25000000;-38,70000076
10,25390625;977,05078125;-485,83984375;17,10000038;85,19999695;-28,79999924
-200,19531250;-22,94921875;-34,17968750;15,75000000;91,94999695;-7,34999990
-378,90625000;1999,93896484;596,19140625;32,70000076;81,44999695;13,05000019
-458,00781250;-908,69140625;768,55468750;22,35000038;81,00000000;24,00000000
-144,53125000;1999,93896484;1102,53906250;26,70000076;74,84999847;26,54999924
-443,84765625;-1201,66015625;908,69140625;21,14999962;76,80000305;29,85000038
-145,99609375;1880,85937500;1186,52343750;22,50000000;57,45000076;41,40000153
188,96484375;-211,42578125;1002,44140625;19,04999924;49,65000153;44,40000153
-336,91406250;867,67578125;976,56250000;20,54999924;45,45000076;43,65000153
-13,18359375;80,07812500;854,00390625;23,85000038;40,34999847;43,04999924
-143,06640625;-174,80468750;411,13281250;21,29999924;25,79999924;41,40000153
-7,81250000;-267,57812500;1587,40234375;24,45000076;3,45000005;23,70000076
-298,82812500;54,19921875;-2000,00000000;19,79999924;-3,59999990;3,45000005
-563,96484375;-2000,00000000;1477,53906250;27,45000076;-1,79999995;-12,00000000
240,23437500;-234,86328125;-1198,24218750;21,60000038;-2,54999995;-20,10000038
-748,04687500;-2000,00000000;1999,93896484;26,70000076;-3,75000000;-16,35000038
35,64453125;-972,16796875;-214,84375000;26,39999962;-2,25000000;6,90000010
-864,74609375;354,00390625;1305,66406250;24,89999962;1,04999995;20,10000038
-128,41796875;-719,72656250;610,35156250;23,10000038;30,29999924;42,00000000
-437,50000000;540,52734375;1351,56250000;20,10000038;64,94999695;36,90000153
-33,20312500;1465,33203125;279,78515625;22,35000038;86,40000153;17,10000038
-250,48828125;429,68750000;-1021,97265625;14,25000000;90,90000153;-21,00000000
76,17187500;1076,17187500;-1200,68359375;17,70000076;72,75000000;-45,75000000
-8,78906250;-225,09765625;-635,25390625;9,00000000;60,15000153;-55,34999847
122,07031250;172,85156250;-1610,83984375;12,14999962;54,90000153;-57,75000000
27,34375000;847,16796875;200,19531250;1,35000002;48,00000000;-58,79999924
749,02343750;770,99609375;-1083,00781250;6,59999990;54,45000076;-57,29999924
262,69531250;-1206,54296875;1843,26171875;7,80000019;41,84999847;-59,09999847
238,28125000;-1215,82031250;-710,93750000;13,64999962;5,69999981;-44,09999847
-247,07031250;-822,26562500;46,87500000;15,00000000;-10,05000019;5,55000019
111,32812500;-1033,69140625;730,46875000;12,44999981;-2,09999990;25,35000038
-464,35546875;313,47656250;573,73046875;1,79999995;4,19999981;32,84999847
78,61328125;-1899,90234375;1203,12500000;10,94999981;2,09999990;31,50000000
-895,99609375;1999,93896484;-604,98046875;-4,05000019;9,14999962;35,40000153
-242,67578125;-2000,00000000;1777,83203125;35,09999847;19,35000038;26,10000038
-254,88281250;1999,93896484;-662,10937500;8,69999981;12,75000000;38,54999924
-371,09375000;-2000,00000000;1550,78125000;36,00000000;21,89999962;28,04999924
-249,51171875;1999,93896484;-851,56250000;11,10000038;14,55000019;39,00000000
-1406,73828125;-2000,00000000;1999,93896484;39,00000000;21,00000000;23,70000076
-1973,63281250;1571,28906250;-2000,00000000;5,09999990;19,95000076;43,04999924
-536,62109375;-76,17187500;1999,93896484;32,54999924;6,59999990;15,14999962
-1636,71875000;-2000,00000000;-263,18359375;24,00000000;25,50000000;39,29999924
-1896,48437500;1765,13671875;310,54687500;5,84999990;13,35000038;40,20000076
-1912,59765625;-2000,00000000;1340,33203125;40,20000076;21,45000076;16,79999924
-961,91406250;696,28906250;-2000,00000000;-9,44999981;23,54999924;42,90000153
-842,77343750;-2000,00000000;1999,93896484;29,85000038;-0,15000001;10,05000019
-2000,00000000;-2000,00000000;-2000,00000000;4,94999981;24,00000000;43,65000153
-2000,00000000;1141,11328125;854,98046875;5,69999981;3,15000010;33,45000076
-1394,04296875;-2000,00000000;1660,15625000;31,35000038;23,25000000;31,95000076
-924,80468750;1999,93896484;-1174,80468750;-15,44999981;27,45000076;43,95000076
-1076,17187500;-2000,00000000;1999,93896484;35,09999847;8,25000000;19,04999924
-1526,85546875;-1104,98046875;-2000,00000000;-6,75000000;20,85000038;43,20000076
-883,78906250;-618,65234375;1983,88671875;-2,70000005;-3,59999990;23,85000038
-12,20703125;-2000,00000000;-520,50781250;5,84999990;-1,79999995;26,25000000
146,48437500;527,34375000;133,30078125;-14,69999981;-1,20000005;21,29999924
1945,80078125;-2000,00000000;-193,84765625;-22,04999924;-9,00000000;-0,44999999
-1035,15625000;909,17968750;587,89062500;-43,65000153;13,50000000;-9,60000038
1999,93896484;309,57031250;-109,86328125;-51,15000153;30,89999962;-15,89999962
-814,45312500;1919,43359375;917,48046875;-50,09999847;35,54999924;-0,89999998
1999,93896484;-666,99218750;-802,73437500;-52,79999924;41,09999847;-9,44999981
-69,33593750;919,92187500;174,31640625;-49,50000000;41,40000153;-1,79999995
1168,45703125;-1109,86328125;-998,04687500;-50,54999924;48,29999924;-10,19999981
1277,34375000;1243,65234375;259,76562500;-49,50000000;49,95000076;-12,00000000
-417,48046875;-1713,37890625;-681,64062500;-49,34999847;39,75000000;-9,60000038
1750,00000000;1105,46875000;446,77734375;-48,29999924;52,20000076;-4,34999990
-53,71093750;-1559,57031250;-206,05468750;-50,25000000;38,40000153;4,65000010
1999,93896484;1,95312500;201,17187500;-49,50000000;44,84999847;9,00000000
-538,08593750;-1661,13281250;-29,78515625;-46,34999847;45,15000153;12,60000038
1999,93896484;1974,60937500;11,23046875;-41,09999847;60,15000153;18,00000000
161,62109375;-1501,95312500;325,68359375;-40,95000076;49,50000000;24,45000076
1999,93896484;1999,93896484;1999,93896484;-40,04999924;48,59999847;24,60000038
60,05859375;-2000,00000000;-1145,99609375;-42,15000153;46,65000153;22,79999924
1658,69140625;1760,74218750;1959,47265625;-43,95000076;35,25000000;21,14999962
-43,45703125;-854,49218750;-2000,00000000;-47,70000076;24,89999962;7,65000010
1999,93896484;386,71875000;1999,93896484;-42,00000000;15,30000019;14,55000019
-363,28125000;-30,76171875;-1480,95703125;-43,20000076;13,80000019;-1,35000002
1645,01953125;-649,41406250;600,58593750;-48,90000153;23,25000000;-13,19999981
-214,35546875;741,21093750;-2000,00000000;-47,09999847;24,75000000;-18,75000000
1164,06250000;-2000,00000000;779,78515625;-49,04999924;28,04999924;-15,60000038
461,91406250;827,63671875;-630,37109375;-48,59999847;31,95000076;-19,79999924
1596,19140625;-2000,00000000;776,85546875;-48,00000000;28,35000038;-18,89999962
677,24609375;1360,35156250;-104,98046875;-48,59999847;32,84999847;-23,10000038
1247,07031250;-2000,00000000;-1125,97656250;-47,70000076;41,09999847;-25,20000076
26,85546875;1441,40625000;1041,01562500;-42,75000000;68,40000153;-18,89999962
1999,93896484;763,67187500;-2000,00000000;-39,45000076;74,09999847;-5,40000010
-337,89062500;-964,84375000;1999,93896484;-46,34999847;56,25000000;11,10000038
1999,93896484;1114,74609375;-927,73437500;-50,09999847;54,75000000;-7,34999990
-296,38671875;6,34765625;1616,21093750;-48,29999924;57,15000153;-2,84999990
1612,30468750;-70,31250000;-1179,19921875;-45,75000000;64,94999695;-17,54999924
-385,74218750;164,55078125;1788,08593750;-44,84999847;66,59999847;-13,64999962
1463,37890625;968,75000000;-1528,32031250;-39,59999847;68,09999847;-24,60000038
255,37109375;310,05859375;368,65234375;-47,70000076;54,45000076;-21,45000076
1237,79296875;-1141,60156250;465,82031250;-47,09999847;38,09999847;-24,60000038
322,26562500;974,12109375;-899,41406250;-48,75000000;29,85000038;-21,89999962
973,63281250;-74,70703125;-11,23046875;-48,29999924;22,64999962;-13,05000019
1726,07421875;-1839,35546875;499,51171875;-48,15000153;25,04999924;-18,00000000
307,61718750;1999,93896484;-1137,20703125;-48,90000153;25,04999924;-15,14999962
1381,34765625;-989,25781250;1809,08203125;-48,00000000;19,95000076;-4,65000010
22,46093750;816,89453125;-923,33984375;-47,84999847;22,79999924;-9,30000019
1089,84375000;-503,41796875;491,69921875;-51,59999847;42,00000000;-11,10000038
207,51953125;874,51171875;-282,71484375;-50,40000153;47,84999847;-13,19999981
1015,62500000;252,92968750;20,50781250;-46,65000153;61,20000076;-8,55000019
750,97656250;-502,44140625;-72,26562500;-46,95000076;53,70000076;8,39999962
388,18359375;-577,63671875;982,91015625;-45,15000153;44,70000076;16,50000000
1999,93896484;1315,42968750;-476,07421875;-44,40000153;40,50000000;18,00000000
-162,10937500;-1533,20312500;398,92578125;-43,65000153;35,09999847;18,45000076
446,77734375;-767,08984375;397,94921875;-45,45000076;37,95000076;17,10000038
1999,93896484;634,76562500;-797,85156250;-47,70000076;41,84999847;15,30000019
